act,scene,anchor_a,anchor_b,gap,boundaries_between,excess,closes,boundary_position,boundary_n,leads_into
3,7,30,40,10,11,1,no,10,,Are those that often have 'gainst Pompey fought:
3,7,30,40,10,11,1,no,11,40,"Their ships are yare; yours, heavy: no disgrace"
3,7,40,49,9,11,2,no,1,,"Shall fall you for refusing him at sea,"
3,7,40,49,9,11,2,no,2,,Being prepared for land.
3,7,40,49,9,11,2,no,3,,"By sea, by sea."
3,7,40,49,9,11,2,no,4,,"Most worthy sir, you therein throw away"
3,7,40,49,9,11,2,no,5,,The absolute soldiership you have by land;
3,7,40,49,9,11,2,no,6,,"Distract your army, which doth most consist"
3,7,40,49,9,11,2,no,7,,Of war-mark'd footmen; leave unexecuted
3,7,40,49,9,11,2,no,8,,Your own renowned knowledge; quite forego
3,7,40,49,9,11,2,no,9,,The way which promises assurance; and
3,7,40,49,9,11,2,no,10,,"Give up yourself merely to chance and hazard,"
3,7,40,49,9,11,2,no,11,49,>From firm security.
3,7,49,61,12,14,2,no,1,,I'll fight at sea.
3,7,49,61,12,14,2,no,2,,"I have sixty sails, Cæsar none better."
3,7,49,61,12,14,2,no,3,,Our overplus of shipping will we burn;
3,7,49,61,12,14,2,no,4,,"And, with the rest full-mann'd, from the head of Actium"
3,7,49,61,12,14,2,no,5,,"Beat the approaching Cæsar. But if we fail,"
3,7,49,61,12,14,2,no,6,,We then can do't at land.
3,7,49,61,12,14,2,no,7,,Thy business ?
3,7,49,61,12,14,2,no,8,,"The news is true, my lord; he is descried;"
3,7,49,61,12,14,2,no,9,,Cæsar has taken Toryne.
3,7,49,61,12,14,2,no,10,,Can he be there in person ? 'tis impossible ;
3,7,49,61,12,14,2,no,11,,"Strange that his power should be. Canidius,"
3,7,49,61,12,14,2,no,12,,"Our nineteen legions thou shalt hold by land,"
3,7,49,61,12,14,2,no,13,,And our twelve thousand horse. We'll to our ship:
3,7,49,61,12,14,2,no,14,61,"Away, my Thetis!"
3,7,61,70,9,10,1,no,1,,"How now, worthy soldier!"
3,7,61,70,9,10,1,no,2,,"O noble emperor, do not fight by sea;"
3,7,61,70,9,10,1,no,3,,Trust not to rotten planks: do you misdoubt
3,7,61,70,9,10,1,no,4,,This sword and these my wounds ? Let the Egyptians
3,7,61,70,9,10,1,no,5,,And the Phoenicians go a-ducking; we
3,7,61,70,9,10,1,no,6,,"Have used to conquer, standing on the earth,"
3,7,61,70,9,10,1,no,7,,And fighting foot to foot.
3,7,61,70,9,10,1,no,8,,"Well, well: away !"
3,7,61,70,9,10,1,no,9,,"By Hercules, I think I am i' the right."
3,7,61,70,9,10,1,no,10,70,"Soldier, thou art: but his whole action grows"
3,7,70,80,10,14,4,no,1,,"Not in the power on't: so our leader's led,"
3,7,70,80,10,14,4,no,2,,And we are women's men.
3,7,70,80,10,14,4,no,3,,You keep by land
3,7,70,80,10,14,4,no,4,,The legions and the horse
3,7,70,80,10,14,4,no,5,,"Marcus Octavius, Marcus Justeius,"
3,7,70,80,10,14,4,no,6,,"Publicola, and Cælius, are for sea:"
3,7,70,80,10,14,4,no,7,,But we keep whole by land. This speed of Cæsar's
3,7,70,80,10,14,4,no,8,,Carries beyond belief.
3,7,70,80,10,14,4,no,9,,"While he was yet in Rome,"
3,7,70,80,10,14,4,no,10,,His power went out in such distractions
3,7,70,80,10,14,4,no,11,,Beguiled all spies.
3,7,70,80,10,14,4,no,12,,"Who's his lieutenant, hear you ?"
3,7,70,80,10,14,4,no,13,,"They say, one Taurus."
3,7,70,80,10,14,4,no,14,80,Well I know the man.
3,10,10,20,10,11,1,no,1,,"Where death is sure. Yon ribaudred nag of Egypt,—"
3,10,10,20,10,11,1,no,2,,"Whom leprosy o'ertake !—i' the midst o' the fight,"
3,10,10,20,10,11,1,no,3,,"When vantage like a pair of twins appear'd,"
3,10,10,20,10,11,1,no,4,,"Both as the same, or rather ours the elder,"
3,10,10,20,10,11,1,no,5,,"The breese upon her, like a cow in June,"
3,10,10,20,10,11,1,no,6,,Hoists sails and flies.
3,10,10,20,10,11,1,no,7,,That I beheld:
3,10,10,20,10,11,1,no,8,,"Mine eyes did sicken at the sight, and could not"
3,10,10,20,10,11,1,no,9,,Endure a further view.
3,10,10,20,10,11,1,no,10,,"She once being loof'd,"
3,10,10,20,10,11,1,no,11,20,"The noble ruin of her magic, Antony,"
3,10,20,30,10,12,2,no,1,,"Claps on his sea-wing, and, like a doting mallard,"
3,10,20,30,10,12,2,no,2,,"Leaving the fight in height, flies after her:"
3,10,20,30,10,12,2,no,3,,I never saw an action of such shame;
3,10,20,30,10,12,2,no,4,,"Experience, manhood, honor, ne'er before"
3,10,20,30,10,12,2,no,5,,Did violate so itself.
3,10,20,30,10,12,2,no,6,,"Alack, alack!"
3,10,20,30,10,12,2,no,7,,"Our fortune on the sea is out of breath,"
3,10,20,30,10,12,2,no,8,,And sinks most lamentably. Had our general
3,10,20,30,10,12,2,no,9,,"Been what he knew himself, it had gone well:"
3,10,20,30,10,12,2,no,10,,"O, he has given example for our flight,"
3,10,20,30,10,12,2,no,11,,"Most grossly, by his own!"
3,10,20,30,10,12,2,no,12,30,"Ay, are you thereabouts ?"
3,11,10,20,10,10,0,yes,,,
3,11,20,30,10,10,0,yes,,,
3,11,30,40,10,10,0,yes,,,
3,11,40,50,10,11,1,no,1,,In the brave squares of war: yet now—No matter.
3,11,40,50,10,11,1,no,2,,"Ah, stand by."
3,11,40,50,10,11,1,no,3,,"The queen, my lord, the queen."
3,11,40,50,10,11,1,no,4,,"Go to him, madam, speak to him:"
3,11,40,50,10,11,1,no,5,,He is unqualitied with very shame.
3,11,40,50,10,11,1,no,6,,"Well then, sustain him: O!"
3,11,40,50,10,11,1,no,7,,"Most noble sir, arise; the queen approaches:"
3,11,40,50,10,11,1,no,8,,"Her head's declined, and death will seize her, but"
3,11,40,50,10,11,1,no,9,,Your comfort makes the rescue.
3,11,40,50,10,11,1,no,10,,"I have offended reputation,"
3,11,40,50,10,11,1,no,11,50,A most unnoble swerving.
3,11,50,61,11,13,2,no,1,,"Sir, the queen."
3,11,50,61,11,13,2,no,2,,"O, whither hast thou led me, Egypt ? See,"
3,11,50,61,11,13,2,no,3,,How I convey my shame out of thine eyes
3,11,50,61,11,13,2,no,4,,By looking back what I have left behind
3,11,50,61,11,13,2,no,5,,'Stroy'd in dishonor.
3,11,50,61,11,13,2,no,6,,"O my lord, my lord,"
3,11,50,61,11,13,2,no,7,,Forgive my fearful sails! I little thought
3,11,50,61,11,13,2,no,8,,You would have follow'd.
3,11,50,61,11,13,2,no,9,,"Egypt, thou knew'st too well"
3,11,50,61,11,13,2,no,10,,"My heart was to thy rudder tied by the strings,"
3,11,50,61,11,13,2,no,11,,And thou shouldst tow me after: o'er my spirit
3,11,50,61,11,13,2,no,12,,"Thy full supremacy thou knew'st, and that"
3,11,50,61,11,13,2,no,13,61,Thy beck might from the bidding of the gods
3,11,61,70,9,12,3,no,1,,Command me.
3,11,61,70,9,12,3,no,2,,"O, my pardon !"
3,11,61,70,9,12,3,no,3,,Now I must
3,11,61,70,9,12,3,no,4,,"To the young man send humble treaties, dodge"
3,11,61,70,9,12,3,no,5,,And palter in the shifts of lowness; who
3,11,61,70,9,12,3,no,6,,"With half the bulk o' the world play'd as I pleased,"
3,11,61,70,9,12,3,no,7,,Making and marring fortunes. You did know
3,11,61,70,9,12,3,no,8,,How much you were my conqueror; and that
3,11,61,70,9,12,3,no,9,,"My sword, made weak by my affection, would"
3,11,61,70,9,12,3,no,10,,Obey it on all cause.
3,11,61,70,9,12,3,no,11,,"Pardon, pardon!"
3,11,61,70,9,12,3,no,12,70,"Fall not a tear, I say; one of them rates"
3,12,10,20,10,11,1,no,1,,Be't so: declare thine office.
3,12,10,20,10,11,1,no,2,,"Lord of his fortunes he salutes thee, and"
3,12,10,20,10,11,1,no,3,,"Requires to live in Egypt: which not granted,"
3,12,10,20,10,11,1,no,4,,He lessens his requests; and to thee sues
3,12,10,20,10,11,1,no,5,,"To let him breathe between the heavens and earth,"
3,12,10,20,10,11,1,no,6,,A private man in Athens: this for him.
3,12,10,20,10,11,1,no,7,,"Next, Cleopatra does confess thy greatness;"
3,12,10,20,10,11,1,no,8,,Submits her to thy might; and of thee craves
3,12,10,20,10,11,1,no,9,,"The circle of the Ptolemies for her heirs,"
3,12,10,20,10,11,1,no,10,,Now hazarded to thy grace.
3,12,10,20,10,11,1,no,11,20,"For Antony,"
3,12,20,30,10,11,1,no,1,,I have no ears to his request. The queen
3,12,20,30,10,11,1,no,2,,"Of audience nor desire shall fail, so she"
3,12,20,30,10,11,1,no,3,,"From Egypt drive her all-disgraced friend,"
3,12,20,30,10,11,1,no,4,,"Or take his life there: this if she perform,"
3,12,20,30,10,11,1,no,5,,She shall not sue unheard. So to them both.
3,12,20,30,10,11,1,no,6,,Fortune pursue thee!
3,12,20,30,10,11,1,no,7,,Bring him through the bands.
3,12,20,30,10,11,1,no,8,,"To try thy eloquence, now 'tis time: dispatch;"
3,12,20,30,10,11,1,no,9,,"From Antony win Cleopatra: promise,"
3,12,20,30,10,11,1,no,10,,"And in our name, what she requires; add more,"
3,12,20,30,10,11,1,no,11,30,">From thine invention, offers: women are not"
3,13,20,30,10,10,0,yes,,,
3,13,30,39,9,10,1,no,1,,"Unstate his happiness, and be staged to the show,"
3,13,30,39,9,10,1,no,2,,Against a sworder! I see men's judgments are
3,13,30,39,9,10,1,no,3,,A parcel of their fortunes; and things outward
3,13,30,39,9,10,1,no,4,,"Do draw the inward quality after them,"
3,13,30,39,9,10,1,no,5,,"To suffer all alike. That he should dream,"
3,13,30,39,9,10,1,no,6,,"Knowing all measures, the full Cæsar will"
3,13,30,39,9,10,1,no,7,,"Answer his emptiness ! Cæsar, thou hast subdued"
3,13,30,39,9,10,1,no,8,,His judgment too.
3,13,30,39,9,10,1,no,9,,A messenger from Cæsar.
3,13,30,39,9,10,1,no,10,39,"What, no more ceremony? See, my women !"
3,13,39,49,10,12,2,no,1,,Against the blown rose may they stop their nose
3,13,39,49,10,12,2,no,2,,"That kneel'd unto the buds. Admit him, sir."
3,13,39,49,10,12,2,no,3,,Mine honesty and I begin to square.
3,13,39,49,10,12,2,no,4,,The loyalty well held to fools does make
3,13,39,49,10,12,2,no,5,,Our faith mere folly: yet he that can endure
3,13,39,49,10,12,2,no,6,,To follow with allegiance a fall'n lord
3,13,39,49,10,12,2,no,7,,Does conquer him that did his master conquer
3,13,39,49,10,12,2,no,8,,And earns a place i' the story.
3,13,39,49,10,12,2,no,9,,Cæsar's will ?
3,13,39,49,10,12,2,no,10,,Hear it apart.
3,13,39,49,10,12,2,no,11,,None but friends: say boldly.
3,13,39,49,10,12,2,no,12,49,"So, haply, are they friends to Antony."
3,13,49,60,11,15,4,no,1,,"He needs as many, sir, as Cæsar has;"
3,13,49,60,11,15,4,no,2,,"Or needs not us. If Cæsar please, our master"
3,13,49,60,11,15,4,no,3,,"Will leap to be his friend: for us, you know,"
3,13,49,60,11,15,4,no,4,,"Whose he is we are, and that is, Cæsar's."
3,13,49,60,11,15,4,no,5,,So.
3,13,49,60,11,15,4,no,6,,"Thus then, thou most renown'd: Cæsar entreats,"
3,13,49,60,11,15,4,no,7,,"Not to consider in what case thou stand'st,"
3,13,49,60,11,15,4,no,8,,Further than he is Cæsar.
3,13,49,60,11,15,4,no,9,,Go on: right royal.
3,13,49,60,11,15,4,no,10,,He knows that you embrace not Antony
3,13,49,60,11,15,4,no,11,,"As you did love, but as you fear'd him."
3,13,49,60,11,15,4,no,12,,O !
3,13,49,60,11,15,4,no,13,,"The scars upon your honor, therefore, he"
3,13,49,60,11,15,4,no,14,,"Does pity, as constrained blemishes,"
3,13,49,60,11,15,4,no,15,60,Not as deserved.
3,13,60,70,10,12,2,no,1,,"He is a god,"
3,13,60,70,10,12,2,no,2,,What is most right: mine honor
3,13,60,70,10,12,2,no,3,,But conquer'd merely.
3,13,60,70,10,12,2,no,4,,"To be sure of that,"
3,13,60,70,10,12,2,no,5,,I will ask Antony.
3,13,60,70,10,12,2,no,6,,"That we must leave thee to thy sinking, for"
3,13,60,70,10,12,2,no,7,,Thy dearest quit thee.
3,13,60,70,10,12,2,no,8,,Shall I say to Cæsar
3,13,60,70,10,12,2,no,9,,What you require of him ? for he partly begs
3,13,60,70,10,12,2,no,10,,"To be desired to give. It much would please him,"
3,13,60,70,10,12,2,no,11,,That of his fortunes you should make a staff
3,13,60,70,10,12,2,no,12,70,"To lean upon: but it would warm his spirits,"
3,13,70,80,10,13,3,no,1,,"To hear from me you had left Antony,"
3,13,70,80,10,13,3,no,2,,"And put yourself under his shrowd,"
3,13,70,80,10,13,3,no,3,,The universal landlord.
3,13,70,80,10,13,3,no,4,,What's your name ?
3,13,70,80,10,13,3,no,5,,My name is Thyreus.
3,13,70,80,10,13,3,no,6,,"Most kind messenger,"
3,13,70,80,10,13,3,no,7,,Say to great Cæsar this: in deputation
3,13,70,80,10,13,3,no,8,,"I kiss his conquering hand: tell him, I am prompt"
3,13,70,80,10,13,3,no,9,,"To lay my crown at 's feet, and there to kneel:"
3,13,70,80,10,13,3,no,10,,"Tell him, from his all-obeying breath I hear"
3,13,70,80,10,13,3,no,11,,The doom of Egypt.
3,13,70,80,10,13,3,no,12,,'Tis your noblest course.
3,13,70,80,10,13,3,no,13,80,"Wisdom and fortune combating together,"
3,13,80,90,10,14,4,no,1,,"If that the former dare but what it can,"
3,13,80,90,10,14,4,no,2,,No chance may shake it. Give me grace to lay
3,13,80,90,10,14,4,no,3,,My duty on your hand.
3,13,80,90,10,14,4,no,4,,"Your Cæsar's father oft,"
3,13,80,90,10,14,4,no,5,,"When he hath mused of taking kingdoms in,"
3,13,80,90,10,14,4,no,6,,"Bestow'd his lips on that unworthy place,"
3,13,80,90,10,14,4,no,7,,As it rain'd kisses.
3,13,80,90,10,14,4,no,8,,"Favors, by Jove that thunders!"
3,13,80,90,10,14,4,no,9,,"What art thou, fellow?"
3,13,80,90,10,14,4,no,10,,One that but performs
3,13,80,90,10,14,4,no,11,,"The bidding of the fullest man, and worthiest"
3,13,80,90,10,14,4,no,12,,To have command obey'd.
3,13,80,90,10,14,4,no,13,,You will be whipp'd.
3,13,80,90,10,14,4,no,14,90,"Approach, there ! Ah, you kite ! Now, gods and devils!"
3,13,90,110,20,24,4,no,1,,"Authority melts from me: of late, when I cried 'Ho !'"
3,13,90,110,20,24,4,no,2,,"Like boys unto a muss, kings would start forth,"
3,13,90,110,20,24,4,no,3,,And cry 'Your will ?' Have you no ears ?
3,13,90,110,20,24,4,no,4,,Antony yet.
3,13,90,110,20,24,4,no,5,,"Take hence this Jack, and whip him."
3,13,90,110,20,24,4,no,6,,'Tis better playing with a lion's whelp
3,13,90,110,20,24,4,no,7,,Than with an old one dying.
3,13,90,110,20,24,4,no,8,,Moon and stars!
3,13,90,110,20,24,4,no,9,,Whip him. Were't twenty of the greatest tributaries
3,13,90,110,20,24,4,no,10,,"That do acknowledge Cæsar, should I find them"
3,13,90,110,20,24,4,no,11,,"So saucy with the hand of she here,—what's her name,"
3,13,90,110,20,24,4,no,12,,"Since she was Cleopatra ? Whip him, fellows,"
3,13,90,110,20,24,4,no,13,,"Till, like a boy, you see him cringe his face,"
3,13,90,110,20,24,4,no,14,,And whine aloud for mercy: take him hence.
3,13,90,110,20,24,4,no,15,,Mark Antony!
3,13,90,110,20,24,4,no,16,,"Tug him away: being whipp'd,"
3,13,90,110,20,24,4,no,17,,Bring him again: this Jack of Cæsar's shall
3,13,90,110,20,24,4,no,18,,Bear us an errand to him.
3,13,90,110,20,24,4,no,19,,You were half blasted ere I knew you: ha!
3,13,90,110,20,24,4,no,20,,"Have I my pillow left unpress'd in Rome,"
3,13,90,110,20,24,4,no,21,,"Forborne the getting of a lawful race,"
3,13,90,110,20,24,4,no,22,,"And by a gem of women, to be abused"
3,13,90,110,20,24,4,no,23,,By one that looks on feeders ?
3,13,90,110,20,24,4,no,24,110,"Good my lord,—"
3,13,110,120,10,11,1,no,1,,You have been a boggler ever:
3,13,110,120,10,11,1,no,2,,But when we in our viciousness grow hard—
3,13,110,120,10,11,1,no,3,,O misery on't !—the wise gods seel our eyes;
3,13,110,120,10,11,1,no,4,,In our own filth drop our clear judgments; make us
3,13,110,120,10,11,1,no,5,,"Adore our errors; laugh at's, while we strut"
3,13,110,120,10,11,1,no,6,,To our confusion.
3,13,110,120,10,11,1,no,7,,"O, is't come to this ?"
3,13,110,120,10,11,1,no,8,,I found you as a morsel cold upon
3,13,110,120,10,11,1,no,9,,"Dead Cæsar's trencher; nay, you were a fragment"
3,13,110,120,10,11,1,no,10,,Of Cneius Pompey's; besides what hotter hours.
3,13,110,120,10,11,1,no,11,120,"Unregister'd in vulgar fame, you have"
3,13,120,131,11,13,2,no,1,,"Luxuriously pick'd out: for, I am sure,"
3,13,120,131,11,13,2,no,2,,"Though you can guess what temperance should be,"
3,13,120,131,11,13,2,no,3,,You know not what it is.
3,13,120,131,11,13,2,no,4,,Wherefore is this ?
3,13,120,131,11,13,2,no,5,,To let a fellow that will take rewards
3,13,120,131,11,13,2,no,6,,And say 'God quit you!' be familiar with
3,13,120,131,11,13,2,no,7,,"My playfellow, your hand; this kingly seal"
3,13,120,131,11,13,2,no,8,,"And plighter of high hearts! O, that I were"
3,13,120,131,11,13,2,no,9,,"Upon the hill of Basan, to outroar"
3,13,120,131,11,13,2,no,10,,The horned herd! for I have savage cause;
3,13,120,131,11,13,2,no,11,,"And to proclaim it civilly, were like"
3,13,120,131,11,13,2,no,12,,A halter'd neck which does the hangman thank
3,13,120,131,11,13,2,no,13,131,For being yare about him.
3,13,131,139,8,9,1,no,1,,Is he whipp'd ?
3,13,131,139,8,9,1,no,2,,"Soundly, my lord."
3,13,131,139,8,9,1,no,3,,Cried he ? and begg'd a' pardon ?
3,13,131,139,8,9,1,no,4,,He did ask favor.
3,13,131,139,8,9,1,no,5,,"If that thy father live, let him repent"
3,13,131,139,8,9,1,no,6,,Thou wast not made his daughter; and be thou sorry
3,13,131,139,8,9,1,no,7,,"To follow Cæsar in his triumph, since"
3,13,131,139,8,9,1,no,8,,Thou hast been whipp'd for following him: henceforth
3,13,131,139,8,9,1,no,9,139,"The white hand of a lady fever thee,"
3,13,139,160,21,25,4,no,1,,"Shake thou to look on 't. Get thee back to Cæsar,"
3,13,139,160,21,25,4,no,2,,"Tell him thy entertainment: look, thou say"
3,13,139,160,21,25,4,no,3,,He makes me angry with him; for he seems
3,13,139,160,21,25,4,no,4,,"Proud and disdainful, harping on what I am,"
3,13,139,160,21,25,4,no,5,,Not what he knew I was: he makes me angry;
3,13,139,160,21,25,4,no,6,,"And at this time most easy 'tis to do't,"
3,13,139,160,21,25,4,no,7,,"When my good stars, that were my former guides,"
3,13,139,160,21,25,4,no,8,,"Have empty left their orbs, and shot their fires"
3,13,139,160,21,25,4,no,9,,Into the abysm of hell. If he mislike
3,13,139,160,21,25,4,no,10,,"My speech and what is done, tell him he has"
3,13,139,160,21,25,4,no,11,,"Hipparchus, my enfranched bondman, whom"
3,13,139,160,21,25,4,no,12,,"He may at pleasure whip, or hang, or torture,"
3,13,139,160,21,25,4,no,13,,"As he shall like, to quit me: urge it thou:"
3,13,139,160,21,25,4,no,14,,"Hence with thy stripes, begone!"
3,13,139,160,21,25,4,no,15,,Have you done yet ?
3,13,139,160,21,25,4,no,16,,"Alack, our terrene moon"
3,13,139,160,21,25,4,no,17,,Is now eclipsed;
3,13,139,160,21,25,4,no,18,,The fall of Antony!
3,13,139,160,21,25,4,no,19,,I must stay his time.
3,13,139,160,21,25,4,no,20,,"To flatter Cæsar, would you mingle eyes"
3,13,139,160,21,25,4,no,21,,With one that ties his points ?
3,13,139,160,21,25,4,no,22,,Not know me yet ?
3,13,139,160,21,25,4,no,23,,Cold-hearted toward me ?
3,13,139,160,21,25,4,no,24,,"Ah, dear, if I be so,"
3,13,139,160,21,25,4,no,25,160,">From my cold heart let heaven engender hail,"
3,13,160,170,10,11,1,no,1,,And poison it in the source; and the first stone
3,13,160,170,10,11,1,no,2,,"Drop in my neck: as it determines, so"
3,13,160,170,10,11,1,no,3,,Dissolve my life! The next Cæsarion smite!
3,13,160,170,10,11,1,no,4,,"Till by degrees the memory of my womb,"
3,13,160,170,10,11,1,no,5,,"Together with my brave Egyptians all,"
3,13,160,170,10,11,1,no,6,,"By the discandying of this pelleted storm,"
3,13,160,170,10,11,1,no,7,,"Lie graveless, till the flies and gnats of Nile"
3,13,160,170,10,11,1,no,8,,Have buried them for prey!
3,13,160,170,10,11,1,no,9,,I am satisfied.
3,13,160,170,10,11,1,no,10,,Cæsar sits down in Alexandria; where
3,13,160,170,10,11,1,no,11,170,I will oppose his fate. Our force by land
3,13,170,190,20,21,1,no,1,,Hath nobly held; our sever'd navy too
3,13,170,190,20,21,1,no,2,,"Have knit again, and fleet, threatening most sea-like."
3,13,170,190,20,21,1,no,3,,"Where hast thou been, my heart ? Dost thou hear, lady ?"
3,13,170,190,20,21,1,no,4,,If from the field I shall return once more
3,13,170,190,20,21,1,no,5,,"To kiss these lips, I will appear in blood;"
3,13,170,190,20,21,1,no,6,,I and my sword will earn our chronicle:
3,13,170,190,20,21,1,no,7,,There's hope in't yet.
3,13,170,190,20,21,1,no,8,,That's my brave lord!
3,13,170,190,20,21,1,no,9,,"I will be treble-sinew'd, hearted, breathed,"
3,13,170,190,20,21,1,no,10,,And fight maliciously: for when mine hours
3,13,170,190,20,21,1,no,11,,"Were nice and lucky, men did ransom lives"
3,13,170,190,20,21,1,no,12,,"Of me for jests; but now I'll set my teeth,"
3,13,170,190,20,21,1,no,13,,"And send to darkness all that stop me. Come,"
3,13,170,190,20,21,1,no,14,,Let's have one other gaudy night: call to me
3,13,170,190,20,21,1,no,15,,All my sad captains; fill our bowls once more;
3,13,170,190,20,21,1,no,16,,Let's mock the midnight bell.
3,13,170,190,20,21,1,no,17,,It is my birthday:
3,13,170,190,20,21,1,no,18,,"I had thought to have held it poor: but, since my lord"
3,13,170,190,20,21,1,no,19,,"Is Antony again, I will be Cleopatra."
3,13,170,190,20,21,1,no,20,,We will yet do well.
3,13,170,190,20,21,1,no,21,190,Call all his noble captains to my lord.
3,13,190,200,10,10,0,yes,,,
4,2,10,20,10,13,3,no,1,,"Give me thy hand,"
4,2,10,20,10,13,3,no,2,,Thou hast been rightly honest;—so hast thou ;—
4,2,10,20,10,13,3,no,3,,"Thou,—and thou,—and thou :—you have served me well,"
4,2,10,20,10,13,3,no,4,,And kings have been your fellows.
4,2,10,20,10,13,3,no,5,,What means this ?
4,2,10,20,10,13,3,no,6,,'Tis one of those odd tricks which sorrow shoots
4,2,10,20,10,13,3,no,7,,Out of the mind.
4,2,10,20,10,13,3,no,8,,And thou art honest too.
4,2,10,20,10,13,3,no,9,,"I wish I could be made so many men,"
4,2,10,20,10,13,3,no,10,,And all of you clapp'd up together in
4,2,10,20,10,13,3,no,11,,"An Antony, that I might do you service"
4,2,10,20,10,13,3,no,12,,So good as you have done.
4,2,10,20,10,13,3,no,13,20,The gods forbid!
4,2,20,30,10,12,2,no,1,,"Well, my good fellows, wait on me to-night:"
4,2,20,30,10,12,2,no,2,,Scant not my cups; and make as much of me
4,2,20,30,10,12,2,no,3,,"As when mine empire was your fellow too,"
4,2,20,30,10,12,2,no,4,,And suffer'd my command.
4,2,20,30,10,12,2,no,5,,What does he mean ?
4,2,20,30,10,12,2,no,6,,To make his followers weep.
4,2,20,30,10,12,2,no,7,,Tend me to-night;
4,2,20,30,10,12,2,no,8,,May be it is the period of your duty:
4,2,20,30,10,12,2,no,9,,"Haply you shall not see me more; or if,"
4,2,20,30,10,12,2,no,10,,A mangled shadow: perchance to-morrow
4,2,20,30,10,12,2,no,11,,You'll serve another master. I look on you
4,2,20,30,10,12,2,no,12,30,"As one that takes his leave. Mine honest friends,"
4,2,30,40,10,12,2,no,1,,"I turn you not away; but, like a master"
4,2,30,40,10,12,2,no,2,,"Married to your good service, stay till death:"
4,2,30,40,10,12,2,no,3,,"Tend me to-night two hours, I ask no more,"
4,2,30,40,10,12,2,no,4,,And the gods yield you for't !
4,2,30,40,10,12,2,no,5,,"What mean you, sir,"
4,2,30,40,10,12,2,no,6,,"To give them this discomfort? Look, they weep;"
4,2,30,40,10,12,2,no,7,,"And I, an ass, am onion-eyed: for shame,"
4,2,30,40,10,12,2,no,8,,Transform us not to women.
4,2,30,40,10,12,2,no,9,,"Ho, ho, ho!"
4,2,30,40,10,12,2,no,10,,"Now the witch take me, if I meant it thus!"
4,2,30,40,10,12,2,no,11,,"Grace grow where those drops fall ! My hearty friends,"
4,2,30,40,10,12,2,no,12,40,You take me in too dolorous a sense;
4,3,10,20,10,20,10,no,1,,"Our navy thrive, I have an absolute hope"
4,3,10,20,10,20,10,no,2,,Our landmen will stand up.
4,3,10,20,10,20,10,no,3,,"'Tis a brave army,"
4,3,10,20,10,20,10,no,4,,And full of purpose.
4,3,10,20,10,20,10,no,5,,Peace ! what noise ?
4,3,10,20,10,20,10,no,6,,"List, list!"
4,3,10,20,10,20,10,no,7,,Hark!
4,3,10,20,10,20,10,no,8,,Music i' the air.
4,3,10,20,10,20,10,no,9,,Under the earth.
4,3,10,20,10,20,10,no,10,,"It signs well, does it not ?"
4,3,10,20,10,20,10,no,11,,No.
4,3,10,20,10,20,10,no,12,,"Peace, I say !"
4,3,10,20,10,20,10,no,13,,What should this mean ?
4,3,10,20,10,20,10,no,14,,"'Tis the god Hercules, whom Antony loved,"
4,3,10,20,10,20,10,no,15,,Now leaves him.
4,3,10,20,10,20,10,no,16,,Walk; let's see if other watchmen
4,3,10,20,10,20,10,no,17,,Do hear what we do?
4,3,10,20,10,20,10,no,18,,"How now, masters!"
4,3,10,20,10,20,10,no,19,,How now!
4,3,10,20,10,20,10,no,20,20,How now! do you hear this ?
4,4,10,20,10,12,2,no,1,,"Briefly, sir."
4,4,10,20,10,12,2,no,2,,Is not this buckled well ?
4,4,10,20,10,12,2,no,3,,"Rarely, rarely:"
4,4,10,20,10,12,2,no,4,,"He that unbuckles this, till we do please"
4,4,10,20,10,12,2,no,5,,"To daff't for our repose, shall hear a storm."
4,4,10,20,10,12,2,no,6,,"Thou fumblest, Eros; and my queen's a squire"
4,4,10,20,10,12,2,no,7,,"More tight at this than thou: dispatch. O love,"
4,4,10,20,10,12,2,no,8,,"That thou couldst see my wars to-day, and knew'st"
4,4,10,20,10,12,2,no,9,,The royal occupation! thou shouldst see
4,4,10,20,10,12,2,no,10,,A workman in't.
4,4,10,20,10,12,2,no,11,,Good morrow to thee; welcome:
4,4,10,20,10,12,2,no,12,20,Thou look'st like him that knows a warlike charge:
4,4,20,30,10,12,2,no,1,,"To business that we love we rise betime,"
4,4,20,30,10,12,2,no,2,,And go to't with delight.
4,4,20,30,10,12,2,no,3,,"A thousand, sir,"
4,4,20,30,10,12,2,no,4,,"Early though't be, have on their"
4,4,20,30,10,12,2,no,5,,And at the port expect you.
4,4,20,30,10,12,2,no,6,,"The morn is fair. Good morrow, general."
4,4,20,30,10,12,2,no,7,,"Good morrow, general."
4,4,20,30,10,12,2,no,8,,"'Tis well blown, lads:"
4,4,20,30,10,12,2,no,9,,"This morning, like the spirit of a youth"
4,4,20,30,10,12,2,no,10,,"That means to be of note, begins betimes."
4,4,20,30,10,12,2,no,11,,"So, so; come, give me that: this way; well said."
4,4,20,30,10,12,2,no,12,30,"Fare thee well, dame, whate'er becomes of me:"
4,6,10,20,10,11,1,no,1,,That Antony may seem to spend his fury
4,6,10,20,10,11,1,no,2,,Upon himself.
4,6,10,20,10,11,1,no,3,,Alexas did revolt; and went to Jewry on
4,6,10,20,10,11,1,no,4,,Affairs of Antony; there did persuade
4,6,10,20,10,11,1,no,5,,"Great Herod to incline himself to Cæsar,"
