act,scene,anchor_a,anchor_b,gap,boundaries_between,excess,closes,boundary_position,boundary_n,leads_into
4,6,60,70,10,13,3,no,3,,"To end itself by death? 'Twas yet some comfort,"
4,6,60,70,10,13,3,no,4,,"When misery could beguile the tyrant's rage,"
4,6,60,70,10,13,3,no,5,,And frustrate his proud will.
4,6,60,70,10,13,3,no,6,,Give me your arm:
4,6,60,70,10,13,3,no,7,,Up: so. How is't? Feel you your legs? You stand.
4,6,60,70,10,13,3,no,8,,"Too well, too well."
4,6,60,70,10,13,3,no,9,,This is above all strangeness.
4,6,60,70,10,13,3,no,10,,"Upon the crown o' the cliff, what thing was that"
4,6,60,70,10,13,3,no,11,,Which parted from you?
4,6,60,70,10,13,3,no,12,,A poor unfortunate beggar.
4,6,60,70,10,13,3,no,13,70,"As I stood here below, methought his eyes"
4,6,70,80,10,11,1,no,1,,"Were two full moons; he had a thousand noses,"
4,6,70,80,10,11,1,no,2,,Horns whelk'd and waved like the enridged sea:
4,6,70,80,10,11,1,no,3,,"It was some fiend; therefore, thou happy father,"
4,6,70,80,10,11,1,no,4,,"Think that the clearest gods, who make them honors"
4,6,70,80,10,11,1,no,5,,"Of men's impossibilities, have preserved thee."
4,6,70,80,10,11,1,no,6,,I do remember now: henceforth I'll bear
4,6,70,80,10,11,1,no,7,,Affliction till it do cry out itself
4,6,70,80,10,11,1,no,8,,"'Enough, enough,' and die. That thing you speak of,"
4,6,70,80,10,11,1,no,9,,I took it for a man; often 'twould say
4,6,70,80,10,11,1,no,10,,"'The fiend, the fiend:' he led me to that place."
4,6,70,80,10,11,1,no,11,80,Bear free and patient thoughts.
4,6,80,120,40,43,3,no,1,,who comes here?
4,6,80,120,40,43,3,no,2,,The safer sense will ne'er accommodate
4,6,80,120,40,43,3,no,3,,His master thus.
4,6,80,120,40,43,3,no,4,,"No, they cannot touch me for coining;"
4,6,80,120,40,43,3,no,5,,I am the
4,6,80,120,40,43,3,no,6,,O thou side-piercing sight!
4,6,80,120,40,43,3,no,7,,Nature's above art in that respect.
4,6,80,120,40,43,3,no,8,,There's your
4,6,80,120,40,43,3,no,9,,his bow like a crow-keeper:
4,6,80,120,40,43,3,no,10,,"a clothier's yard. Look, look, a"
4,6,80,120,40,43,3,no,11,,peace; this piece of toasted cheese will
4,6,80,120,40,43,3,no,12,,There's my gauntlet; I'll prove it on a giant.
4,6,80,120,40,43,3,no,13,,"Bring up the brown bills. O, well flown, bird!"
4,6,80,120,40,43,3,no,14,,i' the
4,6,80,120,40,43,3,no,15,,word.
4,6,80,120,40,43,3,no,16,,Sweet marjoram.
4,6,80,120,40,43,3,no,17,,Pass.
4,6,80,120,40,43,3,no,18,,I know that voice.
4,6,80,120,40,43,3,no,19,,"Ha! Goneril, with a white beard!"
4,6,80,120,40,43,3,no,20,,They flattered
4,6,80,120,40,43,3,no,21,,had white hairs in
4,6,80,120,40,43,3,no,22,,ones were there. To say 'ay' and
4,6,80,120,40,43,3,no,23,,every thing that I said!--'Ay' and 'no' too
4,6,80,120,40,43,3,no,24,,was no good
4,6,80,120,40,43,3,no,25,,"wet me once, and the"
4,6,80,120,40,43,3,no,26,,when the thunder would not
4,6,80,120,40,43,3,no,27,,"bidding; there I found 'em, there I smelt 'em"
4,6,80,120,40,43,3,no,28,,"out. Go to, they are not men o' their words:"
4,6,80,120,40,43,3,no,29,,they told
4,6,80,120,40,43,3,no,30,,am not ague-proof.
4,6,80,120,40,43,3,no,31,,The trick of that voice I do well remember:
4,6,80,120,40,43,3,no,32,,Is't not the king?
4,6,80,120,40,43,3,no,33,,"Ay, every inch a king:"
4,6,80,120,40,43,3,no,34,,"When I do stare, see how the subject quakes."
4,6,80,120,40,43,3,no,35,,I pardon that man's life. What was thy cause?
4,6,80,120,40,43,3,no,36,,Adultery?
4,6,80,120,40,43,3,no,37,,Thou shalt not die: die for adultery!
4,6,80,120,40,43,3,no,38,,"The wren goes to't, and the small gilded fly"
4,6,80,120,40,43,3,no,39,,Does lecher in my sight.
4,6,80,120,40,43,3,no,40,,Let copulation thrive;
4,6,80,120,40,43,3,no,41,,Was kinder to his father
4,6,80,120,40,43,3,no,42,,Got 'tween the lawful sheets.
4,6,80,120,40,43,3,no,43,120,"To't, luxury, pell-mell! for I lack soldiers."
4,6,120,130,10,10,0,yes,,,
4,6,130,151,21,22,1,no,1,,"There's hell, there's darkness,"
4,6,130,151,21,22,1,no,2,,"Burning, scalding, stench,"
4,6,130,151,21,22,1,no,3,,"fie, fie! pah, pah! Give me an ounce"
4,6,130,151,21,22,1,no,4,,"good apothecary, to sweeten my imagination:"
4,6,130,151,21,22,1,no,5,,there's money for thee.
4,6,130,151,21,22,1,no,6,,"O, let me kiss that hand!"
4,6,130,151,21,22,1,no,7,,Let me wipe it first;
4,6,130,151,21,22,1,no,8,,O ruin'd piece of nature! This great world
4,6,130,151,21,22,1,no,9,,Shall so wear out to nought.
4,6,130,151,21,22,1,no,10,,I remember thine eyes well enough.
4,6,130,151,21,22,1,no,11,,Dost thou
4,6,130,151,21,22,1,no,12,,blind Cupid; I'll not
4,6,130,151,21,22,1,no,13,,challenge; mark but the penning
4,6,130,151,21,22,1,no,14,,"Were all the letters suns, I could not see one."
4,6,130,151,21,22,1,no,15,,I would not take this from report;
4,6,130,151,21,22,1,no,16,,And my heart breaks at it.
4,6,130,151,21,22,1,no,17,,Read.
4,6,130,151,21,22,1,no,18,,"What, with the case of eyes?"
4,6,130,151,21,22,1,no,19,,"O, ho, are you there with me? No"
4,6,130,151,21,22,1,no,20,,eyes in your
4,6,130,151,21,22,1,no,21,,purse? Your eyes are in a heavy
4,6,130,151,21,22,1,no,22,151,purse in a light: yet you see how this world
4,6,151,160,9,9,0,yes,,,
4,6,160,169,9,9,0,yes,,,
4,6,169,180,11,11,0,yes,,,
4,6,180,191,11,11,0,yes,,,
4,6,191,200,9,10,1,no,1,,"Then, kill, kill, kill, kill, kill, kill!"
4,6,191,200,9,10,1,no,2,,"O, here he is: lay hand upon him. Sir,"
4,6,191,200,9,10,1,no,3,,Your most dear daughter--
4,6,191,200,9,10,1,no,4,,"No rescue? What, a prisoner? I am even"
4,6,191,200,9,10,1,no,5,,The natural fool of fortune. Use me well;
4,6,191,200,9,10,1,no,6,,You shall have ransom. Let me have surgeons;
4,6,191,200,9,10,1,no,7,,I am cut to the brains.
4,6,191,200,9,10,1,no,8,,You shall have any thing.
4,6,191,200,9,10,1,no,9,,No seconds? all myself?
4,6,191,200,9,10,1,no,10,200,"Why, this would make a man a man of salt,"
4,6,200,211,11,14,3,no,1,,"To use his eyes for garden water-pots,"
4,6,200,211,11,14,3,no,2,,"Ay, and laying autumn's dust."
4,6,200,211,11,14,3,no,3,,"Good sir,--"
4,6,200,211,11,14,3,no,4,,"I will die bravely,"
4,6,200,211,11,14,3,no,5,,What!
4,6,200,211,11,14,3,no,6,,I will be jovial:
4,6,200,211,11,14,3,no,7,,"My masters, know you that."
4,6,200,211,11,14,3,no,8,,"You are a royal one, and we obey you."
4,6,200,211,11,14,3,no,9,,"Then there's life in 't. Nay, if you"
4,6,200,211,11,14,3,no,10,,"get it,"
4,6,200,211,11,14,3,no,11,,"sa, sa."
4,6,200,211,11,14,3,no,12,,"A sight most pitiful in the meanest wretch,"
4,6,200,211,11,14,3,no,13,,"Past speaking of in a king! Thou hast one daughter,"
4,6,200,211,11,14,3,no,14,211,Who redeems nature from the general curse
4,6,211,220,9,13,4,no,1,,Which twain have brought her to.
4,6,211,220,9,13,4,no,2,,"Hail, gentle sir."
4,6,211,220,9,13,4,no,3,,"Sir, speed you: what's your will?"
4,6,211,220,9,13,4,no,4,,"Do you hear aught, sir, of a battle toward?"
4,6,211,220,9,13,4,no,5,,Most sure and vulgar:
4,6,211,220,9,13,4,no,6,,Which can distinguish sound.
4,6,211,220,9,13,4,no,7,,"But, by your favour,"
4,6,211,220,9,13,4,no,8,,How near's the other army?
4,6,211,220,9,13,4,no,9,,Near and on speedy foot; the main descry
4,6,211,220,9,13,4,no,10,,Stands on the hourly thought.
4,6,211,220,9,13,4,no,11,,"I thank you, sir: that's all."
4,6,211,220,9,13,4,no,12,,"Though that the queen on special cause is here,"
4,6,211,220,9,13,4,no,13,220,Her army is moved on.
4,6,220,231,11,14,3,no,1,,"I thank you, sir."
4,6,220,231,11,14,3,no,2,,"You ever-gentle gods, take my breath from me;"
4,6,220,231,11,14,3,no,3,,Let not my worser spirit tempt me again
4,6,220,231,11,14,3,no,4,,To die before you please!
4,6,220,231,11,14,3,no,5,,"Well pray you, father."
4,6,220,231,11,14,3,no,6,,"Now, good sir, what are you?"
4,6,220,231,11,14,3,no,7,,"A most poor man, made tame to fortune's blows;"
4,6,220,231,11,14,3,no,8,,"Who, by the art of known and feeling sorrows,"
4,6,220,231,11,14,3,no,9,,"Am pregnant to good pity. Give me your hand,"
4,6,220,231,11,14,3,no,10,,I'll lead you to some biding.
4,6,220,231,11,14,3,no,11,,Hearty thanks:
4,6,220,231,11,14,3,no,12,,The bounty and the benison of heaven
4,6,220,231,11,14,3,no,13,,"To boot, and boot!"
4,6,220,231,11,14,3,no,14,231,A proclaim'd prize! Most happy!
4,6,231,240,9,11,2,no,1,,That eyeless head of thine was first framed flesh
4,6,231,240,9,11,2,no,2,,"To raise my fortunes. Thou old unhappy traitor,"
4,6,231,240,9,11,2,no,3,,Briefly thyself remember: the sword is out
4,6,231,240,9,11,2,no,4,,That must destroy thee.
4,6,231,240,9,11,2,no,5,,Now let thy friendly hand
4,6,231,240,9,11,2,no,6,,Put strength enough to't.
4,6,231,240,9,11,2,no,7,,"Wherefore, bold peasant,"
4,6,231,240,9,11,2,no,8,,Darest thou support a publish'd traitor? Hence;
4,6,231,240,9,11,2,no,9,,Lest that the infection of his fortune take
4,6,231,240,9,11,2,no,10,,Like hold on thee. Let go his arm.
4,6,231,240,9,11,2,no,11,240,"Chill not let go, zir,"
4,6,240,251,11,11,0,yes,,,
4,6,251,260,9,10,1,no,1,,matter vor
4,6,251,260,9,10,1,no,2,,"Slave, thou hast slain me: villain, take my purse:"
4,6,251,260,9,10,1,no,3,,"If ever thou wilt thrive, bury my body;"
4,6,251,260,9,10,1,no,4,,And give the letters which thou find'st about me
4,6,251,260,9,10,1,no,5,,To Edmund earl of Gloucester; seek him out
4,6,251,260,9,10,1,no,6,,"Upon the British party: O, untimely death!"
4,6,251,260,9,10,1,no,7,,I know thee well: a serviceable villain;
4,6,251,260,9,10,1,no,8,,As duteous to the vices of thy mistress
4,6,251,260,9,10,1,no,9,,As badness would desire.
4,6,251,260,9,10,1,no,10,260,"What, is he dead?"
4,6,260,281,21,20,-1,no,1,,"Sit you down, father; rest you"
4,6,260,281,21,20,-1,no,2,,Let's see these pockets: the letters that he speaks of
4,6,260,281,21,20,-1,no,3,,May be my friends. He's dead; I am only sorry
4,6,260,281,21,20,-1,no,4,,He had no other death's-man. Let us see:
4,6,260,281,21,20,-1,no,5,,"Leave, gentle wax; and, manners, blame us not:"
4,6,260,281,21,20,-1,no,6,,"To know our enemies' minds, we'ld rip their hearts;"
4,6,260,281,21,20,-1,no,7,,"Their papers, is more lawful."
4,6,260,281,21,20,-1,no,8,,'Let our reciprocal vows be remembered.
4,6,260,281,21,20,-1,no,9,,You have many
4,6,260,281,21,20,-1,no,10,,"him off: if your will want not, time and"
4,6,260,281,21,20,-1,no,11,,will be fruitfully offered. There is nothing
4,6,260,281,21,20,-1,no,12,,"done, if he"
4,6,260,281,21,20,-1,no,13,,"the prisoner, and his bed my"
4,6,260,281,21,20,-1,no,14,,"loathed warmth whereof deliver me, and supply"
4,6,260,281,21,20,-1,no,15,,the place for your labour.
4,6,260,281,21,20,-1,no,16,,'Affectionate
4,6,260,281,21,20,-1,no,17,,'GONERIL.'
4,6,260,281,21,20,-1,no,18,,O undistinguished space of woman's will!
4,6,260,281,21,20,-1,no,19,,A plot upon her virtuous husband's life;
4,6,260,281,21,20,-1,no,20,281,"And the exchange my brother! Here, in the sands,"
4,6,281,290,9,9,0,yes,,,
4,7,10,21,11,13,2,no,1,,"My boon I make it, that you know me not"
4,7,10,21,11,13,2,no,2,,Till time and I think meet.
4,7,10,21,11,13,2,no,3,,"Then be't so, my good lord."
4,7,10,21,11,13,2,no,4,,"Madam, sleeps still."
4,7,10,21,11,13,2,no,5,,"O you kind gods,"
4,7,10,21,11,13,2,no,6,,Cure this great breach in his abused nature!
4,7,10,21,11,13,2,no,7,,"The untuned and jarring senses, O, wind up"
4,7,10,21,11,13,2,no,8,,Of this child-changed father!
4,7,10,21,11,13,2,no,9,,So please your majesty
4,7,10,21,11,13,2,no,10,,That we may wake the king: he hath slept long.
4,7,10,21,11,13,2,no,11,,"Be govern'd by your knowledge, and proceed"
4,7,10,21,11,13,2,no,12,,I' the sway of your own will. Is he array'd?
4,7,10,21,11,13,2,no,13,21,"Ay, madam; in the heaviness of his"
4,7,21,30,9,11,2,no,1,,sleep
4,7,21,30,9,11,2,no,2,,We put fresh garments on him.
4,7,21,30,9,11,2,no,3,,"Be by, good madam, when we do awake him;"
4,7,21,30,9,11,2,no,4,,I doubt not of his temperance.
4,7,21,30,9,11,2,no,5,,Very well.
4,7,21,30,9,11,2,no,6,,"Please you, draw near. Louder the music there!"
4,7,21,30,9,11,2,no,7,,O my dear father! Restoration hang
4,7,21,30,9,11,2,no,8,,Thy medicine on my lips; and let this kiss
4,7,21,30,9,11,2,no,9,,Repair those violent harms that my two sisters
4,7,21,30,9,11,2,no,10,,Have in thy reverence made!
4,7,21,30,9,11,2,no,11,30,Kind and dear princess!
4,7,30,40,10,10,0,yes,,,
4,7,40,50,10,11,1,no,1,,"In short and musty straw? Alack, alack!"
4,7,40,50,10,11,1,no,2,,'Tis wonder that thy life and wits at once
4,7,40,50,10,11,1,no,3,,Had not concluded all. He wakes; speak to him.
4,7,40,50,10,11,1,no,4,,"Madam, do you; 'tis fittest."
4,7,40,50,10,11,1,no,5,,How does my royal lord?
4,7,40,50,10,11,1,no,6,,You do me wrong to take me out o' the grave:
4,7,40,50,10,11,1,no,7,,Thou art a soul in bliss; but I am bound
4,7,40,50,10,11,1,no,8,,"Upon a wheel of fire, that mine own tears"
4,7,40,50,10,11,1,no,9,,Do scald like molten lead.
4,7,40,50,10,11,1,no,10,,"Sir, do you know me?"
4,7,40,50,10,11,1,no,11,50,"You are a spirit, I know: when did you die?"
4,7,50,60,10,12,2,no,1,,"Still, still, far wide!"
4,7,50,60,10,12,2,no,2,,He's scarce awake:
4,7,50,60,10,12,2,no,3,,Where have I been?
4,7,50,60,10,12,2,no,4,,"I am mightily abused. I should e'en die with pity,"
4,7,50,60,10,12,2,no,5,,To see another thus. I know not what to say.
4,7,50,60,10,12,2,no,6,,I will not swear these are my hands: let's see;
4,7,50,60,10,12,2,no,7,,I feel this pin prick. Would I were assured
4,7,50,60,10,12,2,no,8,,Of my condition!
4,7,50,60,10,12,2,no,9,,"O, look upon me, sir,"
4,7,50,60,10,12,2,no,10,,And hold your hands in benediction o'er me:
4,7,50,60,10,12,2,no,11,,"No, sir, you must not kneel."
4,7,50,60,10,12,2,no,12,60,"Pray, do not mock me:"
4,7,60,70,10,11,1,no,1,,"I am a very foolish fond old man,"
4,7,60,70,10,11,1,no,2,,"Fourscore and upward,"
4,7,60,70,10,11,1,no,3,,"And, to deal plainly,"
4,7,60,70,10,11,1,no,4,,I fear I am not in my perfect mind.
4,7,60,70,10,11,1,no,5,,"Methinks I should know you, and know this man;"
4,7,60,70,10,11,1,no,6,,Yet I am doubtful: for I am mainly ignorant
4,7,60,70,10,11,1,no,7,,What place this is; and all the skill I have
4,7,60,70,10,11,1,no,8,,Remembers not these garments; nor I know not
4,7,60,70,10,11,1,no,9,,Where I did lodge last night. Do not laugh at me;
4,7,60,70,10,11,1,no,10,,"For, as I am a man, I think this lady"
4,7,60,70,10,11,1,no,11,70,To be my child Cordelia.
4,7,70,81,11,13,2,no,1,,"And so am I, I am."
4,7,70,81,11,13,2,no,2,,Be your tears wet?
4,7,70,81,11,13,2,no,3,,"If you have poison for me, I will drink it."
4,7,70,81,11,13,2,no,4,,I know you do not love me; for your sisters
4,7,70,81,11,13,2,no,5,,"Have, as I do remember, done me wrong:"
4,7,70,81,11,13,2,no,6,,"You have some cause, they have not."
4,7,70,81,11,13,2,no,7,,"No cause, no cause."
4,7,70,81,11,13,2,no,8,,Am I in France?
4,7,70,81,11,13,2,no,9,,"In your own kingdom, sir."
4,7,70,81,11,13,2,no,10,,Do not abuse me.
4,7,70,81,11,13,2,no,11,,"Be comforted, good madam: the great rage,"
4,7,70,81,11,13,2,no,12,,"You see, is kill'd in him: and yet it is danger"
4,7,70,81,11,13,2,no,13,81,To make him even o'er the time he has lost.
4,7,81,90,9,10,1,no,1,,Desire him to go in;
4,7,81,90,9,10,1,no,2,,Till further settling.
4,7,81,90,9,10,1,no,3,,Will't please your highness walk?
4,7,81,90,9,10,1,no,4,,You must bear with me:
4,7,81,90,9,10,1,no,5,,"Pray you now, forget and forgive:"
4,7,81,90,9,10,1,no,6,,"Holds it true, sir, that the Duke of"
4,7,81,90,9,10,1,no,7,,Cornwall was so slain?
4,7,81,90,9,10,1,no,8,,"Most certain, sir."
4,7,81,90,9,10,1,no,9,,Who is conductor of his people?
4,7,81,90,9,10,1,no,10,90,"As 'tis said, the bastard son of"
4,7,90,99,9,9,0,yes,,,
5,1,10,21,11,13,2,no,1,,But have you never found my brother's way
5,1,10,21,11,13,2,no,2,,To the forfended place?
5,1,10,21,11,13,2,no,3,,"That thought abuses you,"
5,1,10,21,11,13,2,no,4,,I am doubtful that you have been conjunct
5,1,10,21,11,13,2,no,5,,"And bosom'd with her, as far as we call hers."
5,1,10,21,11,13,2,no,6,,"No, by mine honour, madam."
5,1,10,21,11,13,2,no,7,,"I never shall endure her: dear my lord,"
5,1,10,21,11,13,2,no,8,,Be not familiar with her.
5,1,10,21,11,13,2,no,9,,Fear me not:
5,1,10,21,11,13,2,no,10,,She and the duke her husband!
5,1,10,21,11,13,2,no,11,,[Aside]
5,1,10,21,11,13,2,no,12,,Should loosen him and me.
5,1,10,21,11,13,2,no,13,21,"Our very loving sister, well be-met."
5,1,21,30,9,10,1,no,1,,"Sir, this I hear; the king is come to his daughter,"
5,1,21,30,9,10,1,no,2,,With others whom the rigour of our state
5,1,21,30,9,10,1,no,3,,"Forced to cry out. Where I could not be honest,"
5,1,21,30,9,10,1,no,4,,"I never yet was valiant: for this business,"
5,1,21,30,9,10,1,no,5,,"It toucheth us, as France invades our land,"
5,1,21,30,9,10,1,no,6,,"Not bolds the king, with others, whom I fear,"
5,1,21,30,9,10,1,no,7,,Most just and heavy causes make oppose.
5,1,21,30,9,10,1,no,8,,"Sir, you speak nobly."
5,1,21,30,9,10,1,no,9,,Why is this reason'd?
5,1,21,30,9,10,1,no,10,30,Combine together 'gainst the enemy;
5,1,30,40,10,12,2,no,1,,For these domestic and particular broils
5,1,30,40,10,12,2,no,2,,Are not the question here.
5,1,30,40,10,12,2,no,3,,Let's then determine
5,1,30,40,10,12,2,no,4,,With the ancient of war
5,1,30,40,10,12,2,no,5,,I shall attend you presently at your tent.
5,1,30,40,10,12,2,no,6,,"Sister, you'll go with us?"
5,1,30,40,10,12,2,no,7,,No.
5,1,30,40,10,12,2,no,8,,"'Tis most convenient; pray you, go with us."
5,1,30,40,10,12,2,no,9,,[Aside]
5,1,30,40,10,12,2,no,10,,"If e'er your grace had speech with man so poor,"
5,1,30,40,10,12,2,no,11,,Hear me one word.
5,1,30,40,10,12,2,no,12,40,I'll overtake you. Speak.
5,1,40,50,10,11,1,no,1,,"Before you fight the battle, ope this letter."
5,1,40,50,10,11,1,no,2,,"If you have victory, let the trumpet sound"
5,1,40,50,10,11,1,no,3,,"For him that brought it: wretched though I seem,"
5,1,40,50,10,11,1,no,4,,I can produce a champion that will prove
5,1,40,50,10,11,1,no,5,,"What is vouched there. If you miscarry,"
5,1,40,50,10,11,1,no,6,,"Your business of the world hath so an end,"
5,1,40,50,10,11,1,no,7,,And machination ceases. Fortune love you!
5,1,40,50,10,11,1,no,8,,Stay till I have read the letter.
5,1,40,50,10,11,1,no,9,,I was forbid it.
5,1,40,50,10,11,1,no,10,,"When time shall serve, let but the herald cry,"
5,1,40,50,10,11,1,no,11,50,And I'll appear again.
5,1,50,60,10,11,1,no,1,,"Why, fare thee well: I will o'erlook thy paper."
5,1,50,60,10,11,1,no,2,,The enemy's in view; draw up your powers.
5,1,50,60,10,11,1,no,3,,Here is the guess of their true strength and forces
5,1,50,60,10,11,1,no,4,,By diligent discovery; but your haste
5,1,50,60,10,11,1,no,5,,Is now urged on you.
5,1,50,60,10,11,1,no,6,,We will greet the time.
5,1,50,60,10,11,1,no,7,,To both these sisters have I sworn my love;
5,1,50,60,10,11,1,no,8,,"Each jealous of the other, as the stung"
5,1,50,60,10,11,1,no,9,,Are of the adder. Which of them shall I take?
5,1,50,60,10,11,1,no,10,,"Both? one? or neither? Neither can be enjoy'd,"
5,1,50,60,10,11,1,no,11,60,If both remain alive: to take the widow
5,3,10,20,10,11,1,no,1,,"When thou dost ask me blessing, I'll kneel down,"
5,3,10,20,10,11,1,no,2,,"And ask of thee forgiveness: so we'll live,"
5,3,10,20,10,11,1,no,3,,"And pray, and sing, and tell old tales, and laugh"
5,3,10,20,10,11,1,no,4,,"At gilded butterflies, and hear poor rogues"
5,3,10,20,10,11,1,no,5,,"Talk of court news; and we'll talk with them too,"
5,3,10,20,10,11,1,no,6,,"Who loses and who wins; who's in, who's out;"
5,3,10,20,10,11,1,no,7,,"And take upon's the mystery of things,"
5,3,10,20,10,11,1,no,8,,"As if we were God's spies: and we'll wear out,"
5,3,10,20,10,11,1,no,9,,"In a wall'd prison, packs and sects of great ones,"
5,3,10,20,10,11,1,no,10,,That ebb and flow by the moon.
5,3,10,20,10,11,1,no,11,20,Take them away.
5,3,20,31,11,12,1,no,1,,"Upon such sacrifices, my Cordelia,"
5,3,20,31,11,12,1,no,2,,The gods themselves throw incense.
5,3,20,31,11,12,1,no,3,,"He that parts us shall bring a brand from heaven,"
5,3,20,31,11,12,1,no,4,,And fire us hence like foxes. Wipe thine eyes;
5,3,20,31,11,12,1,no,5,,"The good-years shall devour them, flesh and fell,"
5,3,20,31,11,12,1,no,6,,Ere they shall make us weep: we'll see 'em starve first.
5,3,20,31,11,12,1,no,7,,Come.
5,3,20,31,11,12,1,no,8,,"Come hither, captain; hark."
5,3,20,31,11,12,1,no,9,,Take thou this note
5,3,20,31,11,12,1,no,10,,One step I have advanced thee; if thou dost
5,3,20,31,11,12,1,no,11,,"As this instructs thee, thou dost make thy way"
5,3,20,31,11,12,1,no,12,31,"To noble fortunes: know thou this, that men"
5,3,31,40,9,10,1,no,1,,Are as the time is: to be tender-minded
5,3,31,40,9,10,1,no,2,,Does not become a sword: thy great employment
5,3,31,40,9,10,1,no,3,,"Will not bear question; either say thou'lt do't,"
5,3,31,40,9,10,1,no,4,,Or thrive by other means.
5,3,31,40,9,10,1,no,5,,"I'll do't, my lord."
5,3,31,40,9,10,1,no,6,,About it; and write happy when thou hast done.
5,3,31,40,9,10,1,no,7,,"Mark, I say, instantly; and carry it so"
5,3,31,40,9,10,1,no,8,,As I have set it down.
5,3,31,40,9,10,1,no,9,,"I cannot draw a cart, nor eat dried oats;"
5,3,31,40,9,10,1,no,10,40,"If it be man's work, I'll do it."
5,3,40,50,10,11,1,no,1,,"Sir, you have shown to-day your valiant strain,"
5,3,40,50,10,11,1,no,2,,And fortune led you well: you have the captives
5,3,40,50,10,11,1,no,3,,That were the opposites of this day's strife:
5,3,40,50,10,11,1,no,4,,"We do require them of you, so to use them"
5,3,40,50,10,11,1,no,5,,As we shall find their merits and our safety
5,3,40,50,10,11,1,no,6,,May equally determine.
5,3,40,50,10,11,1,no,7,,"Sir, I thought it fit"
5,3,40,50,10,11,1,no,8,,To send the old and miserable king
5,3,40,50,10,11,1,no,9,,To some retention and appointed guard;
5,3,40,50,10,11,1,no,10,,"Whose age has charms in it, whose title more,"
5,3,40,50,10,11,1,no,11,50,"To pluck the common bosom on his side,"
5,3,50,60,10,11,1,no,1,,And turn our impress'd lances in our eyes
5,3,50,60,10,11,1,no,2,,Which do command them. With him I sent the queen;
5,3,50,60,10,11,1,no,3,,My reason all the same; and they are ready
5,3,50,60,10,11,1,no,4,,"To-morrow, or at further space, to appear"
5,3,50,60,10,11,1,no,5,,Where you shall hold your session. At this time
5,3,50,60,10,11,1,no,6,,We sweat and bleed: the friend hath lost his friend;
5,3,50,60,10,11,1,no,7,,"And the best quarrels, in the heat are cursed"
5,3,50,60,10,11,1,no,8,,By those that feel their sharpness:
5,3,50,60,10,11,1,no,9,,The question of Cordelia and her father
5,3,50,60,10,11,1,no,10,,Requires a fitter place.
5,3,50,60,10,11,1,no,11,60,"Sir, by your patience,"
5,3,60,70,10,13,3,no,1,,"I hold you but a subject of this war,"
5,3,60,70,10,13,3,no,2,,Not as a brother.
5,3,60,70,10,13,3,no,3,,That's as we list to grace him.
5,3,60,70,10,13,3,no,4,,"Methinks our pleasure might have been demanded,"
5,3,60,70,10,13,3,no,5,,Ere you had spoke so far. He led our powers;
5,3,60,70,10,13,3,no,6,,Bore the commission of my place and person;
5,3,60,70,10,13,3,no,7,,"The which immediacy may well stand up,"
5,3,60,70,10,13,3,no,8,,And call itself your brother.
5,3,60,70,10,13,3,no,9,,Not so hot:
5,3,60,70,10,13,3,no,10,,"In his own grace he doth exalt himself,"
5,3,60,70,10,13,3,no,11,,More than in your addition.
5,3,60,70,10,13,3,no,12,,"In my rights,"
5,3,60,70,10,13,3,no,13,70,"By me invested, he compeers the best."
5,3,70,80,10,13,3,no,1,,"That were the most, if he should husband you."
5,3,70,80,10,13,3,no,2,,Jesters do oft prove prophets.
5,3,70,80,10,13,3,no,3,,"Holla, holla!"
5,3,70,80,10,13,3,no,4,,That eye that told you so look'd but a-squint.
5,3,70,80,10,13,3,no,5,,"Lady, I am not well; else I should answer"
5,3,70,80,10,13,3,no,6,,"From a full flowing stomach. General,"
5,3,70,80,10,13,3,no,7,,"Take thou my soldiers, prisoners, patrimony;"
5,3,70,80,10,13,3,no,8,,"Dispose of them, of me; the walls are thine:"
5,3,70,80,10,13,3,no,9,,"Witness the world, that I create thee here"
5,3,70,80,10,13,3,no,10,,My lord and master.
5,3,70,80,10,13,3,no,11,,Mean you to enjoy him?
5,3,70,80,10,13,3,no,12,,The let-alone lies not not in your good will.
5,3,70,80,10,13,3,no,13,80,"Nor in thine, lord."
5,3,80,90,10,13,3,no,1,,"Half-blooded fellow, yes."
5,3,80,90,10,13,3,no,2,,"Let the drum strike, and prove my title thine."
5,3,80,90,10,13,3,no,3,,and prove my title thine.
5,3,80,90,10,13,3,no,4,,"Stay yet; hear reason. Edmund, I arrest thee"
5,3,80,90,10,13,3,no,5,,"On capital treason; and, in thine attaint,"
5,3,80,90,10,13,3,no,6,,This gilded serpent
5,3,80,90,10,13,3,no,7,,I bar it in the interest of my wife:
5,3,80,90,10,13,3,no,8,,"'Tis she is sub-contracted to this lord,"
5,3,80,90,10,13,3,no,9,,"And I, her husband, contradict your bans."
5,3,80,90,10,13,3,no,10,,"If you will marry, make your loves to me,"
5,3,80,90,10,13,3,no,11,,My lady is bespoke.
5,3,80,90,10,13,3,no,12,,An interlude!
5,3,80,90,10,13,3,no,13,90,"Thou art arm'd, Gloucester: let the"
5,3,90,100,10,12,2,no,1,,trumpet sound:
5,3,90,100,10,12,2,no,2,,If none appear to prove upon thy head
5,3,90,100,10,12,2,no,3,,"Thy heinous, manifest, and many treasons,"
5,3,90,100,10,12,2,no,4,,There is my pledge
5,3,90,100,10,12,2,no,5,,"I'll prove it on thy heart,"
